TRANSACTION_ID,INVESTIGATION_COST,CUSTOMER_SUPPORT_COST,LOST_INTERCHANGE
TXN_trXGtNmf--j@,-48.73,-45.35,-49.01
TXN_g89fDP_uwDwm,-41.7,-36.83,-49.35
TXN_-X09K11A6WAx,-34.8,-33.27,-41.36
TXN_Z77L1l7_Secf,-44.51,-41.64,-39.46
TXN_eVXg7G6EQm0N,-32.8,-46.02,-47.02
TXN_miveJee0d1BL,-46.34,-33.12,-49.61
TXN_ogxQjjUMWxgM,-31.3,-36.84,-36.11
TXN_7P1y6rJhw2lz,-41.17,-36.92,-37.59
TXN_PJkgWxaY@SkO,-42.25,-30.49,-41
TXN_pvJYE_gP3WLi,-44.48,-35.33,-30.29
TXN_GJSomrXmKsY_,-32.45,-33.74,-32.42
TXN_J64zUiCwqmHy,-37.15,-35.86,-44.58
TXN_fRSiP-Qc_Dst,-46.42,-41.51,-39.7
TXN_0UQRWJoparIZ,-41.88,-34.1,-40.47
TXN_QwQnyBiNReJg,-32.92,-36.99,-41.01
TXN_nn4QKxpYHxvy,-49.47,-47.83,-38.83
TXN_q4bihxS@OuFm,-36.52,-38.59,-48.36
TXN_c6BRVQcvsbkJ,-34.53,-35.96,-33.09
TXN_UzSxWq_u9CK@,-45.81,-38.26,-34.81
TXN_3rKt_ryBv-mK,-45.38,-43.75,-41.38
TXN_bWHz_oAuVIlF,-37.95,-46.2,-46.02
TXN_zvcHX4r7bh3W,-42.19,-40.89,-39.75
TXN_0PS7etL-fhTj,-31.96,-31.23,-45.3
TXN_WTIVAtTPYxZ-,-47.89,-31.46,-40.24
TXN_JCuabZteUz5h,-32.71,-37.37,-35.97
TXN_QpvwV8pGb7dI,-49.31,-41.81,-42.73
TXN_cotFwrU_MmpW,7.89,18.02,2.56
TXN_DpPIadciclMp,-40.43,-40.54,-49.96
TXN_E0h4ghQPqm1k,-48.46,-33.3,-43.17
TXN_fFkvIQlrSCJM,-43.95,-30.53,-45.96
TXN_ZvbY-s1OYKa6,-45.53,-34.8,-44.89
TXN_G7K@gGaK2H8z,-36.92,-39.61,-46.69
TXN_@kc5BD-WGza7,-36.44,-36.75,-34.44
TXN_l@iHn7Tq-Jz5,-35.06,-32.12,-40.86
TXN_@ssh-2o3BUms,-33.15,-32.8,-43.31
TXN_KX5BCOTIhGci,-45.51,-47.39,-46.42
TXN_lKAgU7n_1wl_,-46.8,-48.39,-30.99
TXN_MuqpM-U9Wi_D,-44.03,-38.88,-34.06
TXN_y0m6cVinSltj,-31.94,-45.08,-44.28
TXN_PvNcM0tCiAWc,-41.59,-38.44,-41.91
TXN_zpMiRoPDXxD_,-30.7,-36.71,-39.24
TXN_rrdGxqHOFlRm,-48.98,-33.3,-38.61
TXN_fer6_de0WFuu,-35.55,-32.29,-37.68
TXN_G8fUEINdCVuF,-34.11,-48.68,-47.62
TXN_zAdKDDkk47mN,-48.2,-31.26,-47.7
TXN_nbsYtjMbiyVQ,-37.35,-30.4,-33.64
TXN_korIaqtokWvo,-38.93,-44.99,-33.55
TXN_DoWFfrGml6Cg,-37.31,-47.44,-49.71
TXN_263NDVaNIBXr,-32.26,-46.26,-36.26
TXN_yL6pjkoIodFG,-33.8,-43.25,-46.28
TXN_k-WyToNZNUXC,-32.49,-40.2,-32.49
TXN_vzY5Lxlun6jk,-36.5,-47.46,-46.48
TXN_kkSP0vR5sw6E,-38.22,-34.77,-49.6
TXN_HxsHXxrrRMIP,-47.32,-45.96,-37.02
TXN_PhZfNrNpCGc5,-33.82,-39.81,-41.47
TXN_54hR-GLd@lDJ,-30.69,-40.64,-43.48
TXN_4euTz4zpT6RV,-35.33,-49.17,-42.79
TXN_qY8GhOJ4RBC3,-38.83,-44.05,-41.48
TXN_3TD7WUTKKsLD,-35.03,-40.41,-45.6
TXN_lSqshiiGY6QF,-49.94,-43.45,-48.96
TXN_0o0IjZyyxRLr,-38.56,-43.25,-48.26
TXN_QE7FiwFTV7ck,9.59,20.9,3.16
TXN_19njqHMWEyZ9,-34.09,-41.83,-32.36
TXN_Pt5Kw_2FF41v,-41.53,-44.42,-45.33
TXN_dDQwqu-ZxzBU,-42.56,-49.86,-33.57
TXN_0SVbPfLpCjBG,-43.53,-47.91,-32
TXN_hdP3bZRoFzoW,-44.45,-42.03,-42.73
TXN_LeXdvLwhE9Ot,-33.67,-35.29,-35.76
TXN_Z8EAAKv3XRPv,-40.11,-31.36,-40.92
TXN_A779igSXD4uE,-39.91,-46.84,-36.1
TXN_IvSv3XpvGjJ4,-40.74,-46.04,-48.54
TXN_kjjlRcpqNUB1,-36.29,-34.56,-45.29
TXN_kkT@iTq4cE-f,-48.02,-34.44,-39.5
TXN_boPm92wEdy@N,-39.1,-35.65,-44.15
TXN_fGo@vr68Wie_,27.47,36.2,13.48
TXN_x3I5pNB3iHQW,-32.59,-30.33,-35.46
TXN_2bNQYdi-29cr,-45.36,-32.01,-47.62
TXN_emu_WgM55PUM,-41.96,-34.84,-42.92
TXN_r9L8JC3H@xGV,-33.16,-33.69,-42.28
TXN_hSXL9VdDqQTP,-34.63,-41.62,-33.33
TXN_h6ABcPsDIWnz,-45.67,-46.59,-39.33
TXN_v5zNKv@WoBJR,-39.59,-33.5,-41.9
TXN_LL5w@PlVhNLj,-49.27,-35.71,-41.5
TXN_@BB22zCoQRBv,-35.18,-37.15,-39.39
TXN_M2kHsMEgoe1H,-42.2,-42.72,-42.15
TXN_6uFSWtcGtShw,12.08,13.13,4.25
TXN_Hyqda-4MuwO6,-45.71,-34.86,-39.81
TXN_d04X_oKnjKeE,-43.58,-40.17,-37.11
TXN_0lvCowN2GZa8,-49.61,-35.11,-43.2
TXN_6E_pQYBAyNpm,-42.86,-41.19,-39.76
TXN_ZMoZ2Kyr0Xb8,-30.45,-49.73,-43.86
TXN_5X-O4le73Ez4,-31.06,-40.95,-49.21
TXN_S1-RS1Srhvai,-31.81,-32.16,-47.36
TXN_IruXX9JXyhyY,-34.06,-39.19,-41.33
TXN_wLMqlz9OHJFO,-37.84,-44.96,-37.92
TXN_nZymCN9@UeUN,-40.85,-46.32,-30.74
TXN_nnr@SqyEvlP-,-42.49,-49.81,-46.4
TXN_8YliwZBm15@Q,-36.25,-37.68,-39.23
TXN_g5G83D0J5nwp,-33.12,-46.94,-46.24
TXN_NulZCU4lY63d,-44.09,-39.43,-40.93
TXN_BygkBFsDToq@,-37.93,-42.3,-46.95
TXN_0JIwIau4bF1_,-31.84,-36.22,-47.68
TXN_f_hNCXVf3_mR,5.41,13.8,1.69
TXN_I3pbhuxiU4Lb,-31.57,-48.83,-37.39
TXN_DUVRTKxbE-hx,-38.13,-41.08,-30.65
TXN_VK4m47qbCS@O,-41.31,-31.92,-48.42
TXN_bOVL-jfpfNHw,-39.44,-49.37,-33.04
TXN_xunVVabGFWpg,-38.51,-32.92,-44.38
TXN_IxED6qGxf_oQ,-33.76,-48.86,-45.43
TXN_czpHuamHZF9h,-37.03,-41.21,-48.02
TXN_CilywRNm3nx9,-38.41,-48.49,-37.86
TXN_wM-QQCY7ppMo,-30.06,-43.68,-30.36
TXN_o_c-VydG6K4i,-40.97,-32.4,-42.77
TXN_Csq23pGz7re@,2.34,8.57,0.62
TXN_G3aJh4LfeO5q,-42.88,-38.67,-47.5
TXN_rRTb9mu@AgAu,-47.73,-43.47,-36.79
TXN_oLi737i_s8FY,-48.15,-38.93,-36.94
TXN_a4HJUTs_qjg1,-42.97,-46.18,-44.36
TXN_43fnNaGN6bZb,-36.77,-36.63,-34.09
TXN_0N4QD5trFvKw,-35.04,-38.34,-37.26
TXN_wUxS75myyH9p,-35.67,-45.92,-47.83
TXN_BAn4IBlo_zR_,-46.32,-39.51,-32.66
TXN_x@v_Bkly4-r_,-35.1,-35.28,-35.81
TXN_eoegPo2YEGdn,-46.6,-42.21,-37.11
TXN_lN5PcNmM9Vb_,-43.67,-35.14,-49.8
TXN_o2EMwxJDSeoA,-42.07,-37.41,-49.11
TXN_GxTL1WL1F7aG,-34.87,-31.56,-37.65
TXN_k9NeKZgti2wL,-45.55,-41.47,-38.27
TXN_jnVj5W_1uwEm,-42.53,-43.93,-39.05
TXN_oahU2tVyfaFl,-49.06,-35.53,-45.38
TXN_-0WELGn5z6af,-38.98,-44.54,-40.52
TXN_JcljOo17FD6i,-38.16,-34.57,-49.08
TXN_EhksM-9WkwOI,-41.9,-44.98,-49.24
TXN_0Xsel-i9x_5U,-44.41,-41.88,-34.06
TXN_rhWtFDhOpoQl,-41.88,-38.06,-33.14
TXN_cGCg884APXh_,-41.53,-39.95,-44.13
TXN_lmndGXf2IcAm,-43.44,-38.08,-34.74
TXN_-bqvVQwp6JwP,-43,-38.1,-41.64
TXN_PVnecvjG5v-k,-36.89,-34.92,-35.99
TXN_9Fn3SYyqPP05,-33.34,-48.95,-32.26
TXN_qgRnqNBg7_S_,-42.85,-35.43,-40.64
TXN_RWEnLk3HWJhA,-45.8,-32.88,-44.99
TXN_NBfdEPTF5YOz,-36.15,-31.59,-44.51
TXN_awqPzaojDG3E,-43.49,-46.68,-31.9
TXN_AZMMQy0lcXHE,-35.93,-33.12,-48.59
TXN_0lDyHdWr30PY,-47.55,-39.05,-40.46
TXN_NXQAzbfZrz_a,-49.76,-34.61,-45.83
TXN_Zom-DKIuEMPG,-34.5,-39.21,-31.71
TXN_ihN4XO-qxVpf,-35.58,-48.3,-42.46
TXN_CHplg9M8lci_,-39.07,-34.15,-33.04
TXN_CRrSGxM_fftw,-49.3,-34.98,-40.72
TXN_LTn4z047Swgm,-45.87,-44.02,-46.36
TXN_6-3BqTX_ksPW,-36.42,-43.92,-32.07
TXN_DdFf9IWyUC-A,-45.64,-42.73,-48.06
TXN_ezywBYe7zbzY,-47.34,-30.27,-46.69
TXN_ZgZa9D9w_CsW,-33.88,-30.05,-34.94
TXN_7o-8O_fceJ6E,-37.39,-40.63,-42.27
TXN_V9HKuHP2qLBE,-35.35,-46.97,-31.83
TXN_99MY-RASL6V5,-43.92,-34.82,-38.02
TXN_s12fJwDbKrQi,-43.11,-37.83,-41.92
TXN_rFMGdyfo2e2L,-35.94,-48.76,-34.38
TXN_oPszPXqcnFwE,-49.91,-35.02,-44.65
TXN_MLkj_G18XPOu,-47.13,-31.79,-37.34
TXN_6-pe6pn4b7kE,-44.82,-41.94,-32.19
TXN_wkBogQHPW8wC,-41.11,-49.25,-42.89
TXN_B6k@ncdePZ0n,7.75,5.2,0.55
TXN_Icprdy8-GeDC,-37.21,-38.06,-31.67
TXN_JD6RSOXEb9wr,-47.36,-34.05,-41.85
TXN_iOyXEAhwoS0E,-49.73,-36.96,-37.4
TXN_n@pU_n@pAKq_,-30.48,-36.92,-49.99
TXN_@f4LYVDl24or,-45.79,-42.62,-49.35
TXN_0SInVVQO6V6h,-36.92,-31.75,-39.3
TXN_tdNzeS-3yHTr,-34.26,-43.99,-35.51
TXN_F3pif@TMcDAP,-38.77,-42.75,-49.62
TXN_eeXYfPWEGgs9,-47.54,-38.53,-37.11
TXN_wlZg3fHNeGxn,-47.82,-32.46,-41.46
TXN_gH886P5d8mJc,-34.74,-31.09,-33
TXN_Lk7iAF8rTXOW,-46.02,-49.49,-47.35
TXN_@uWk-EOxn2Nz,-49.01,-38.73,-48.37
TXN_S3Q8qNCq26l6,-41,-45.03,-41.83
TXN_Q-truG34mpy1,-47.1,-42.14,-32.12
TXN_ef1nJDb87drR,-31.67,-37.77,-32.01
TXN_@RNTzYsNaQe2,-39.67,-47.71,-46.81
TXN_aYTUlFx6KfX@,-39.64,-46.19,-43.59
TXN_1rQ9UqJJeIOT,-39.59,-36.28,-41.05
TXN_9WneVIXPhTTD,-44.68,-37.18,-38.37
TXN_5KEzjekXlStN,-38.66,-34.17,-44.51
TXN_tJbOFWDxhIoN,-40.94,-35.25,-46.88
TXN_H7SjdH-@qa5j,-48.71,-48.91,-37.27
TXN_m0KpKoZUhCZa,-41.57,-49.95,-41.35
TXN_m7@URCJTQgGB,-37.94,-49.48,-44.25
TXN_Y5Dhdz-ke3nF,-42.21,-38.49,-43.26
TXN_Cn1hdFBmVrQo,-38.93,-39.44,-38.59
TXN_WnAdyvN@CMYN,-44.08,-45.98,-35.6
TXN_oTXPwrTQcv@m,-39.89,-38.26,-47.9
TXN_inPqmJ7c0-5S,-31.2,-35.84,-42.21
TXN_RcsH6mL2pSg7,-48.41,-30.62,-41.08
TXN_ySaptED1j26b,-35.77,-40.59,-32.81
TXN_TRsYQmgG4mhe,-49.5,-34.68,-42.37
TXN_ABL_2Nq5OBZu,-32.9,-43.05,-39.17
TXN_S0diyv_PEWj-,-45.38,-34.85,-35.54
TXN_Ve@Ivs_D@xH7,-35.3,-49.34,-43.83
TXN_70JlmEqdQD85,-39.9,-48.16,-39.24
TXN_Ze_zOR03iz@-,-49.13,-35.3,-38.44
TXN_y7eaHnR46z4o,-49.54,-32.65,-33.57
TXN_euiTUo-FIdDU,-45.66,-33.94,-39.16
TXN_Dqk93XZxayJz,-48.81,-30.99,-35.5
TXN_v9ZeqzvfA6YC,-41.34,-42.64,-49.13
TXN_wpG9EKVn0wul,19.84,14.87,2.97
TXN_Yo@cqx309YOH,-37.53,-49.79,-42.06
TXN_cQgJwdudjYXy,-46.77,-48.55,-48.3
TXN_8A2w9dsrE7fz,-43.86,-33.22,-45.25
TXN_NsmVP00OpkvI,-48.58,-32.18,-46.69
TXN_qKxXcdgRKtmg,-45.89,-38.56,-41.77
TXN_ufCRTi1m0hxJ,-47.12,-48.05,-46.69
TXN_9yxZNvQdMf6v,-31.55,-42.65,-41.6
TXN_Io2kYljz11NP,-41.05,-37.66,-31.92
TXN_aU_1IReb_yM_,-40.63,-31.59,-37.75
TXN_ntUnrBvEoFhu,-41.81,-48.29,-42.72
TXN_f@amOpqobLll,6.18,15.1,1.96
TXN_IrSKtRkEZSUg,-47.1,-40.23,-36.64
TXN_LZd5Fcw6tUN0,-39.76,-49.34,-31.65
TXN_F2QQ3_QzyyvG,-49.15,-38.07,-49.68
TXN_3gEhq3@M1N16,-31.87,-40.02,-49.22
TXN_99Pd_51mB3Fl,-32.09,-34.8,-49.73
TXN_FjhWh9ywfSLo,-49.99,-39.08,-38.49
TXN_kcgPt6VMMmfr,-39.53,-36.2,-32.75
TXN_BQDchr0qVYcc,-38.55,-42.77,-48.24
TXN_J_0Jf1yUWKNM,-31.06,-39.36,-48.53
TXN_7yKmo7YSozLq,-48.78,-45.21,-42.28
TXN_O2vTE8v5tzYp,-45.79,-31.3,-35.33
TXN_OozCx4pnPe2Z,-30.91,-48.72,-31.56
TXN_0ljW4p_YNT1z,-32.7,-35.42,-48.39
TXN_lEi-VYgj@sWh,-36.59,-38.48,-48.72
TXN_ZkAMfR1T3DtX,-41.93,-46.9,-45.62
TXN_TVH4fRzQ@NqG,-43.48,-41.94,-44.03
TXN_mMPHaQ3sm7Cp,-37.48,-43.18,-32.83
TXN_-S8aWw9rSMAD,-35.1,-35.98,-45.98
TXN_ZjV2_ij5YJh8,-33.15,-41.72,-42.49
TXN_V@7XEfdq4EcS,-48.47,-36.16,-47.34
TXN_jSFmBu0-6Xc6,-32.58,-49.09,-40.34
TXN_KLZOD02Hx@9m,-37.57,-42.34,-34.01
TXN_y4cnZWYwM@85,-33.91,-49.64,-38.78
TXN_iVXQlX8AY42R,-49.13,-39.65,-39.3
TXN_8PfwBYZzBJhb,-41.76,-36.76,-33.02
TXN_GAZ-RYd_Xuv5,-46.82,-30.13,-40.86
TXN_8Jcw3qHKD4e_,-39.13,-43.76,-31.96
TXN_eiz-MGs2gdk1,-42.34,-37.12,-32.22
TXN_ji@SD@pkC@9A,-37.51,-38.9,-34.79
TXN_a-5trqRbIvsx,-48.72,-43.49,-42.91
TXN_fsJpjW_6vcav,-30.23,-30.18,-41.77
TXN_9L86pKNWUSda,-32.18,-49.46,-38.78
TXN_atrijifWgt2Y,-43.11,-45.34,-45.89
TXN_CKHDXTkpa1dy,-44.39,-48.23,-49.12
TXN_3k4S6DX@_hcP,-42,-42.85,-36.67
TXN_OwI_-Wgrnpp0,-41.71,-32.5,-32.23
TXN_FZnw@8@aBx1k,-49.64,-45.23,-34.76
TXN_O5PIinmo_hf-,-43.84,-43.63,-46.11
TXN_KARlfNwb5BuH,-32.79,-35.57,-44.71
TXN_NxLQLu2Z7LXI,-41.66,-44.45,-43.34
TXN_PlBKiEcWqdPY,-46.17,-33.35,-46.7
TXN_HY13TArMlfdL,-38.88,-33.04,-31.17
TXN_XI5fjlpHqyXg,-41.29,-44.46,-44.19
TXN_iPDUApLT2Dcp,-34.87,-32.48,-42.37
TXN_RtwCZLr0cHdA,-41.86,-48.52,-33.85
TXN_8ZzHKcu9JKI2,6.44,15.55,2.05
TXN_eTAbkCJkjnLv,-49.48,-47.93,-46.92
TXN_ARaAedVbJW9c,-31.42,-48.11,-49.44
TXN_GCjoiZCt_XUc,-37.16,-31.01,-30.62
TXN_qeWRzSD2Zecn,-42.67,-40.93,-49.86
TXN_e_8xSAFw_Flw,-42.36,-49.52,-38.06
TXN_hrgaAmXOP@rU,-39.12,-43.19,-31.86
TXN_paw_Ue24vwn7,-38.39,-45.93,-46.39
TXN_r5eJ4GYCHS47,-48.91,-45.83,-35.98
TXN_AWxOILOylgip,-40.87,-32.64,-32.07
TXN_boKDr-JmQ82E,-30.58,-42.05,-36.45
TXN_fQK93hI6L9Qp,-38.37,-40.28,-40.96
TXN_drqrZClaMH4M,-39.67,-32.77,-43.2
TXN_IymFwHbcQtIW,-47.44,-30.59,-31.19
TXN_za0UnYKld7_g,-38.57,-33.59,-39.51
TXN_9T17vZF0@aGa,-45.87,-35.39,-48.47
TXN_pOpAb9jdoG2F,-36.2,-46.48,-41.99
TXN_7uZvpZQI_P9F,-47.75,-49.28,-36.65
TXN_lOv_JqPuMqw5,-35.12,-33.27,-35.99
TXN_TPZ3BpF7nim9,-45.44,-32.66,-31.45
TXN_-aDH31snjyIV,-41.04,-44.1,-39.32
TXN_zHXZF6b4_2Ep,-44.13,-37.05,-36.05
TXN_BN9iWE_ax5wF,-49.75,-39.14,-42.3
TXN_Whc1zSrD4k1B,-44.18,-45.2,-41.89
TXN_4SQ4Jb5HBITt,-39.51,-48.32,-34.49
TXN_urGT54Fsdo38,-36.04,-33.79,-42.5
TXN_uivCFqWVAhf-,-32.02,-32.62,-48.54
TXN_f0f@AeHM01lx,-48.55,-37.05,-31.79
TXN_2PWWYv3VDXlz,-30.59,-37.26,-42.6
TXN_XkGCzpEvnM1_,-45.82,-38.47,-32.03
TXN_yYGj38oNq94g,-37.45,-36.72,-47.47
TXN_@39UQz89nnAq,-35.9,-37.35,-33.79
TXN_RJyxb1I37fWW,-35.08,-37.03,-38.69
TXN_uUXRdWb27@ts,-30.19,-36.84,-43.02
TXN_0dViPdbt5Ukg,-41.06,-42.06,-36.85
TXN_OrbXk4a0-tvx,20.39,25.58,9.23
TXN_HjDWcXq_pF9e,-47.01,-44.72,-41.07
TXN_fsztFSiUDSvj,-39.47,-42.13,-30.8
TXN_BXPM4l4mNhJt,-49.7,-39.74,-47.15
TXN_2ZSo5gU9EIJD,-41.93,-49.81,-49.58
TXN_FVS9W1aHGgNI,-48.83,-31.05,-47.49
TXN_qXy_6JbPKhxd,-49.82,-34.34,-37.95
TXN_IXdkSvzgFbzY,-31.94,-49.63,-48.07
TXN_jgMXYnftGwRP,-49.78,-32.51,-39.26
TXN_fRJq2aJRwl8j,-32.55,-34.09,-35.6
TXN_VdhDsj3Nk9RZ,-31.84,-47.77,-32.22
TXN_rHWWHNV3nFu1,-32.56,-43.92,-49.13
TXN_O@ekjfdes6QZ,-34.39,-48.49,-46.08
TXN_hlmC5dvqHz1U,-47.5,-35.46,-45.41
TXN_@GZDPQgHBetI,-31.66,-36.17,-45.16
TXN_V_xO2tg4NVei,-30.26,-32.01,-31.14
TXN_MtfVd1LzeGR9,-30.36,-47.72,-40.1
TXN_hN9u7riNXNrA,-30.47,-35.35,-49.56
TXN_X3OTHm2Avibf,-45.12,-33.12,-30.05
TXN_Nvl9TFb1d2pP,-46.59,-32.56,-39.61
TXN_ixzVEUVLfLwr,8.22,5.58,0.64
TXN_KpUeo3Gi-TL@,-34.58,-33.06,-31.45
TXN_8heyJ1mq_pwR,-47.46,-34.51,-33.88
TXN_cN--hJ@U1Muy,-38.28,-34.36,-45.73
TXN_2K-UE@mG_grV,-42.45,-34.1,-47.06
TXN_6xO4U6BKAGi8,-31.26,-31.19,-32.05
TXN_8@wU3fHpXgAq,-47.72,-31.61,-41.83
TXN_7UjTi2EBZVmK,-40.26,-30.15,-43.99
TXN_mz2TkGv@1qAp,14.96,10.97,1.99
TXN_uXZgBm@ANUxe,-43.54,-49.11,-47.13
TXN_8azHtS9m2bg4,-48.06,-41.14,-32.59
TXN_G1LBGyjUbOrW,-47.2,-35.58,-31.43
TXN_mSSznNSYHDKj,-42.76,-43.94,-32.6
TXN_aGctObQnW8rP,-31.7,-35.21,-36.93
TXN_@MoLO6SjoSSQ,-36.98,-36.83,-47.77
TXN_VoEe_Ah7@ilF,-48.45,-38.64,-33.19
TXN_ugsXGRYQMBH6,-38.97,-32.66,-36.24
TXN_JotRsC_p7UDH,-46.89,-37.08,-42.99
TXN_wqiPZhJ4IvIG,-41.26,-36.46,-31.43
TXN_x954QM0ZJNIG,-30.18,-37.93,-42.58
TXN_JFocqURMPJ5P,-41.67,-39.83,-41.28
TXN_SM11ltPhi7ig,-44.6,-41.9,-47.77
TXN_WXlmZ3tFdRPf,-35.84,-39.48,-30.5
TXN_Y0K5XNfy2CrI,-34.05,-35.12,-42.78
TXN_rAtX11hlJKtL,-42.01,-34.81,-49.27
TXN_4izaLMq4miCa,-35.07,-30.8,-47.49
TXN_PwV4hGyycQMj,-46.61,-46.83,-30.84
TXN_azamuKbc6SS_,-38.87,-37.44,-30.02
TXN_SMC5so9g2coE,-37.53,-38.29,-40.53
TXN_oLPksMkENyXh,-39.08,-36.09,-31.91
TXN_FCOeCjgpMGxS,-44.24,-35.49,-35.3
TXN_HbLj_PU9GFkY,-32.2,-48.72,-34.04
TXN_8ZweC6QMrs_-,-43.02,-39.7,-36.97
TXN_Id2-04Gt8s3t,-33.45,-42.4,-39.75
TXN_i4kC-tNglk1u,-45.77,-36.4,-45.3
TXN_6-bPQd6ueg6X,-32.37,-46.04,-34.6
TXN_RXwUL7Pq2iR_,-43.76,-42.52,-34.6
TXN_SSOnBTVl3cZ2,-36.2,-46.39,-34.82
TXN_PJe8K23pHdJg,-37.02,-38.42,-31.92
TXN_j-tWFuTMIsam,-30.65,-48.25,-30.14
TXN_wKaDG2@3vfzH,-30.52,-41.75,-30.84
TXN_64gkRAEw6TQs,-30.81,-34,-31.59
TXN_gUQYKMpfSG@w,-40.79,-43,-30.47
TXN_A3Ah-7E@AVGJ,-42.37,-33.43,-31.4
TXN_FIQdpWqibK4B,-41.6,-41.33,-34.1
TXN_M697Wf@veUEd,-42.6,-35.9,-45.85
TXN_M-XyZocWxGzp,-30.87,-47.2,-40.67
TXN_gTZG7-Ay-TJP,-37.82,-49.88,-40.22
TXN_lc6qytlEfnK5,-40.19,-42.33,-34.77
TXN_nMAbJyeGL0oW,-39.26,-42.47,-41.11
TXN_T0Ub@v-0Nz5T,-37.15,-46.77,-43.84
TXN_eU1OqrX8Bx6A,-35.76,-47.54,-47.88
TXN_UkJ11fe0Gs9-,-32.53,-46.29,-36.13
TXN_n3T_8fYm@mDt,-40.87,-37.81,-45.46
TXN_djLLwMc_wAP-,-48.49,-45.66,-34.19
TXN_NNtv2xvc-joD,-37.98,-45.53,-38.22
TXN_63U6gsNnv99f,-30.04,-45.97,-43.95
TXN_5-b5eg8IFSUk,-47.71,-48.44,-36.83
TXN_4UXYdkDDACKq,-46.33,-49.28,-37.85
TXN_5_TbyulON8Ss,-32.29,-31,-35.42
TXN_CVwvDUizsc8w,-38.28,-33.84,-31.1
TXN_pXskihFrO3Lu,-33.14,-48.7,-38.13
TXN_zLT1hu@dfFM_,-35.91,-38.05,-45.91
TXN_6jKP_xR5Lo9y,-37.13,-38.43,-32.21
TXN_-LHvjLBVA_au,-38.68,-35.52,-34.42
TXN_2nhOX-69FDrq,-30.93,-35.77,-42.56
TXN_n2-5QwvC06NN,-38.86,-41.16,-46.62
TXN_enXgLaGA2foL,14.96,10.97,1.99
TXN_ztmov3DQhu8_,-40.9,-31.71,-47.32
TXN_QEHJmflPTWCT,-48.84,-39.22,-41.64
TXN_isW0Yu6abhfT,-41.91,-36.38,-37.55
TXN_YUs@TyonDK9B,-35.85,-30.61,-31.59
TXN_CyEwmSi4EptF,-49.98,-43.75,-42.96
TXN_aMZgldCoHvbL,-34.14,-47.91,-33.75
TXN_SluMcuMDlWM-,-30.96,-40.62,-39.35
TXN_C1y_zOXh854m,-36.82,-30.45,-37.59
TXN_e-ZB2ZJQKPyx,-38.12,-47.66,-46.02
TXN_FcfpfejkSkit,-37.44,-42.53,-47.37
TXN_l0M@5PB990BC,-41.75,-42.78,-49.04
TXN_X5gBDFpLigeB,-33.25,-36.08,-30.86
TXN_1buVC4jJG6dI,-39.92,-46.59,-32.02
TXN_WGrOA7WPpuk7,-39.57,-39.28,-35.36
TXN_8OU9ZvQ7bVnP,-48.88,-30.23,-31.54
TXN_GaN1AtvOVRkC,-33.17,-44.48,-35.44
TXN_Gm3zuwThh-h2,-47.44,-44.21,-31.81
TXN_iGkU-iGI76MQ,-34.69,-33.31,-31.02
TXN_8tnJFM7PNWvB,-42.54,-33.12,-39.79
TXN_VrlLcCmH84rG,-38.88,-30.35,-48.69
TXN_f4f_TMKJQrTz,-42.53,-46.16,-41.74
TXN_h3g1W3JVfUUh,9.24,20.31,3.03
TXN_0S6Bc2TO3Yfx,-38.7,-37.94,-36.23
TXN_KeCSvSWu1Txa,-42.46,-49.11,-33.68
TXN_m-cR2wfhiFjT,-49.8,-33.38,-44.76
TXN_IWu9Zlnih_p@,-41.24,-30.97,-35.85
TXN_B6koF@wy-jJH,-38.86,-35.59,-41.69
TXN_ZwWbYMEcTtNf,-45.89,-37.34,-44.4
TXN_bD6-8sm@-MTo,-48.14,-45.07,-35.3
TXN_lfwTnKHgBiZl,-34.73,-43.03,-48.35
TXN_c8xgrO_CEYc5,-38.34,-31.36,-31.34
TXN_rfC66Jg0CDUE,-32.26,-45.3,-37.65
TXN_SdVNOllVESw1,-40.3,-33.05,-46.82
TXN_2aQoFNpX1LWN,-41.56,-37.86,-43.46
TXN_3feJlJYuDHa4,-42.34,-37.71,-34.49
TXN_bV-krUnK9VJj,-45.18,-47.77,-42.32
TXN_v_QqKOS0p-5R,-42.12,-40.25,-40.09
TXN_5jqt5idaVins,-43.43,-36.29,-45.33
TXN__pqeZ3y2n6-b,-39.76,-42.55,-43.81
TXN_BedIN-9vESCn,-45.65,-33.1,-42.55
TXN_QRskOfVzJ8wb,-30.43,-32.75,-48.69
TXN_LB3eq407rrmY,-49.54,-45.38,-41.54
TXN_xe_JexCX1-mc,-38.58,-40.17,-37.87
TXN_-ozF-3IR3EyA,-31.3,-33.39,-37.5
TXN_yozbafD44hhB,-34.35,-34.05,-32.4
TXN_X6uwwLjlc4FL,-30.72,-35.38,-37.44
TXN_eZcSfiJuuNyn,-45.69,-32.52,-42.63
TXN_i2KbhaFKTYv0,-30.3,-42.51,-35.53
TXN_IRv_O1pLHQRM,-48.32,-36.14,-30.82
TXN_zQqmoBsxzEGY,-35.27,-42.58,-45.84
TXN_AOfteOrtbrag,-33.79,-45.6,-32.28
TXN_1bmW26WFWZGA,-30.91,-32.71,-45.69
TXN_-lcMzqLyZQDx,-32.12,-46.38,-49.71
TXN_RbEDJYGQITDD,-41.15,-42.21,-32.98
TXN_z6JYptqEDfTJ,-32.25,-42.47,-41.51
