ID,CUSTOMER_ID,TYPE,CURRENCY,BALANCE,OPEN_DATE,STATUS
  ACCT_5g007b4GjW,     CUST_GR0SB8MzGl    ,    wallet     ,        pound sterling     ,"     ""300.8442452021136"" ","       ""04/08/2021""   ",      BLOCKED        
    ACCT_SgG3pyoJuW  ,        CUST_WWZRrcGrlR ,SAVINGS   ,   eur       ,"""3461.779898534148""     ","       ""2022-05-16""   ",        ACTIVE
       ACCT_qBchtc7myj   , CUST_sm-dRXYifO    ,    SAVINGS     ,      usd    ,"      ""0.0""","   ""11/11/2014""   ",       Active       
    ACCT_twLjQdGh_b  , CUST_i0mSllhaEc   ,    savings     ,      us_dollar    ,        $0.0   ," ""09/20/2022""       ",        Active    
  ACCT_L5-eoGqE5u  ,      CUST_YF55g19tgv     ,       CR  , EUR ,"   ""9331.830398899448""    ","     ""2021-08-22""   ",     Active        
ACCT_tFzwzukUHb       ,  CUST_A83p6VyWmC ,       savings        ,$R   ,"""799.9641610213032""     ","     ""01/03/2020""      ",  Active        
   ACCT_nqguIn-WXu     ,        CUST_AcwKLBFQun       ,      wallet    , REAL  ,"     ""0.0"" ","      ""15-01-2022""",   ACTIVE        
 ACCT_Mg1inU7hX8       ,        CUST_9-EksYtWrq  ,WALLET        ,        REAL       ,    '827.4220962272309'      ,"""2023-04-02""    ",        ACTIVE        
  ACCT_HqBelIx4Sp,    CUST_5-BmKRjFvk  ,   W        ,        MXN  ,"""0.0""      ","  ""15-08-2013""",   Active  
       ACCT_@FELI3jn8u     ,      CUST_B-gqtuKSuL     ,    savings  ,     USD   ,    $4920.426375709585,"        ""2016-09-20""        ",INACTIVE 
        ACCT_@3tOBJyMDL  ,        CUST_hwm9pUZ9Zg       ,     wallet      ,      USD   ,       '0.0',"     ""04/26/2017"" ",      Active  
      ACCT_fNijjWDwR8     ,      CUST_WWYSDIW6Xa , virtual_wallet  ,        us_dollar    ,  '366.99024242256684'    ,"  ""01-03-2018""        ",        Active
    ACCT_xO6NI_kbh9     ,      CUST_SsjR_OuGyL    ,S,$US        ,        $4949.341090795706   ,"   ""12/10/2024""    ",        INACTIVE   
      ACCT_aGQRp0vAhM ,      CUST_eelTfy4M0_  ,    CHECKING       ,     $US  ,   $1902.671842954691  ," ""2013-04-22""      ",   A       
      ACCT_GnipRAU7fs ,       CUST_UT412nggl2   , savings ,     EUR     ,  $7800.3400741731575  ,"     ""02/11/2018""     ",  Active  
  ACCT_mFdKX97ibq,   CUST_DnFsxEjIj9,       CH        ,       usd      ,   $891.5860889590784    ,"       ""14-01-2021""     ",       Active       
ACCT_w98rDMm--Y        , CUST_IfybCmkoIy    ,  savings  , mxn       ,"      ""3594.089860379702""","   ""2018-11-30""        ",    Active
        ACCT_W@D5sIg4KB    ,  CUST_i61vcDkL1z      ,       wallet     ,EURO        ,"   ""0.0""    ","     ""01/10/2023""   ",        ACTIVE        
       ACCT_s5i4iVXZYP,      CUST_0k3UFNgsXo  ,        savings ,$R      ,       $7412.779012461265   ," ""11/06/2021""    ",  Active      
        ACCT_0hIiG0pOwO       ,     CUST_zeqT4EgiZR   ,      credit ,    MEXICAN_PESO  , $18398.051167785183        ," ""19-08-2012""  ",  ACTIVE   
        ACCT_XDB5DzTCL6, CUST_5G41D5oAn9       ,        credit   ,   EUR ,     $5656.89663305481       ,"    ""01/19/2019""  ",      ACTIVE    
ACCT_pxOhSxB4Ja , CUST__h3W11ly6H       ,      CREDIT  ,    EURO  ,    $0.0        ,"   ""03/19/2012"" ",      Active
ACCT_udye3TG2Im        ,    CUST_TUoG@J@egX   ,     virtual_wallet     ,       $R     ,"       ""621.4752307836505""        ","""04/30/2014""   ",       A       
     ACCT_M0GYvekTQC      , CUST_Tl@ZGrB950      , checking ,      eur,      $3066.9414748693903        ,"       ""25-01-2022""    ", B       
   ACCT_E6HQL5UgYd        ,  CUST_RNQhLGR3eD   ,        S      ,        MEXICAN_PESO       ,"        ""3304.4001625569335""   ","        ""2024-12-29"" ",       Blocked
        ACCT_j2n6gJbwVR       ,      CUST_WJ41StSSgL,    CH   ,   EUR ,$2511.757044882606  ,"""15-08-2020"" ",       Active       
     ACCT_9spkmUMqM4     ,    CUST_vYGZDCtkGv ,     checking        ,    us_dollar      ,"""0.0""     ","     ""07/24/2020""  ",   Inactive 
  ACCT_Q5W8Uu-@wi,      CUST_v3d8JV1YGS   ,      VIRTUAL_WALLET       ,   eur        ,       '924.6036518292805'        ,"       ""03-01-2013""     ",        ACTIVE
ACCT_3JA0FMid2h    ,   CUST_pA93ruRH7q       ,        credit,       eur,        '2018.947052837174'  ,"        ""09/12/2023""      ",     Active  
      ACCT_CPSjpBe2Xk   ,       CUST_YoWTsUKL0F  ,      CH ,    gbp        ,      $3742.6065303517125 ,"   ""2017-01-09""      ",  Active  
     ACCT_nghJetDbT4 ,      CUST_L9_LtlPBKs   ,        CHECKING  , $US        ,        '1569.9812204259522'        ,"""11/20/2016""     ",Active 
ACCT_4wbBA_ZrSg       ,     CUST_Vw1uALknO9    , credit , MEXICAN_PESO   ,      '0.0'        ,"    ""10/16/2018"" ", Active
  ACCT_Tv4w4JnrT2        ,        CUST_G_@wYtsIct     ,   wallet        ,  eur        ,     '0.0' ,"    ""10/23/2021""      ",  Active 
 ACCT_6WBX-WgofV       , CUST_-DyzdMfNCX       ,        VW    ,    eur    ,"     ""0.0""      ","        ""2016-07-01"" ",      ACTIVE        
      ACCT_MKsHSetlsF        ,  CUST_hUc7qgE3d2    ,    CR     ,     gbp    ,"        ""11691.357625872282""      ","    ""12-07-2013""  ",   ACTIVE 
    ACCT_8J3_9SIBwI     ,        CUST_qWQKmjGiYP,  checking  ,   gbp        ,        '467.2611658876674'        ,"  ""07/20/2012""        ", Active   
 ACCT_3X9I06jmnC      ,        CUST_pYkmIn4dOn , CH    ,       eur      ,"    ""1168.724645567074""     ","        ""02/06/2022""   ", Active       
       ACCT_nzM-JsGPqF,CUST_QBwb24OVXk       ,      CH   ,     eur       ,"""1760.1580000651086""","  ""09/28/2024"" ",       ACTIVE   
 ACCT_AJvXA8mvkm        ,     CUST_M1EMpRF0ci    ,        CREDIT    ,   USD ,  '0.0'      ," ""2020-11-08""       ",     ACTIVE    
       ACCT_aV_Y0_zH@N    ,    CUST_iOV1PYXA0F       , credit ,       eur       ,'0.0'    ,"     ""2022-05-24""     ",  Active      
        ACCT_VWxE@eCL9C       ,        CUST_ogEEenDtH1  ,CH       ,  eur    ,"   ""0.0""     ","       ""12/09/2021""     ",     Active        
    ACCT_xWcqT3jSct      ,       CUST_fCGehp-bEs     ,       credit  ,      EURO     ," ""0.0""","    ""11/22/2015""        ",   ACTIVE        
  ACCT_ERc2BHjFyr       ,      CUST_rjS3P-IG@9    ,     WALLET        ,      GBP    ,"  ""0.0"" ","     ""07/16/2019""      ",  A     
    ACCT_TBHyLv-dJz    ,      CUST_1yknd1erBB      ,        wallet       , $US     ,   '0.0'  ,"  ""2022-07-19""        ",  A     
 ACCT_N3B_apQnRi        , CUST_z4HGsp1O8W   ,       credit     , EUR     , '2747.786561284034' ,"        ""07/26/2016""       ",Inactive      
 ACCT_iOigoprqFf       ,   CUST_T93@vTkmIP ,      wallet      ,       pound sterling,"        ""284.4979643125138""     ","      ""29-09-2014""    ",        A  
  ACCT_h0-I__@KKR      ,      CUST_eoh-wiQPQU       ,        CR      ,    EUR ,$6642.767162245867  ,"      ""2019-11-13""    ",    A       
ACCT_PN2zpDCv9W,   CUST_3jhlSSq5y-        ,       savings   ,    eur   ,"      ""8933.218414120482""","  ""08/09/2015""        ",       ACTIVE  
     ACCT_Tdtz1nbA-Q    , CUST__NlY9gefJ9   ,      CR ,   REAL ,  '7685.502910092696'   ,"    ""16-11-2016""    ",    Active     
  ACCT_-bk4Ic7U4U    ,CUST_o9-Db3NnAz     ,   credit    ,      $US  ,"      ""0.0""        ","   ""11/26/2024"" ",    B       
      ACCT_-K_AoKU8FJ     ,  CUST_b9CmZmSTAR    ,   CHECKING   ,        $US       ,"  ""0.0""     ","  ""2019-11-11""   ",        Inactive  
      ACCT_XNrLFdh7Mc    ,     CUST_UyoPeuAZh-       ,   credit    ,   MEX       , $18176.25760344356     ," ""10/31/2014""    ",        Active     
       ACCT_pejJpA0rcp        ,       CUST_ll@PRmRqhP  ,       savings,     brl     ,'1730.3743334661099'        ," ""2019-05-31""     ",     A  
  ACCT_diAhOk7V5u     ,      CUST_T6uM9IMvDs,    VIRTUAL_WALLET ,   GBP   ,"        ""83.65130131349841""       ","        ""2021-03-06"" ",A 
    ACCT_vC88wmiZsx   ,    CUST_IPjkN_Bj1y   ,virtual_wallet ,    USD        ,"      ""0.0""       ","      ""09/18/2016""        ",     ACTIVE       
      ACCT_AxE2__6tZ7      ,     CUST_7_3M0tFb8P      ,     VW      , us_dollar   ,      '432.5833508171472'," ""11/20/2015""   ",     A 
    ACCT_d6NJE_obrF,   CUST_xhpPHiSnBn   ,      VIRTUAL_WALLET        , EURO   ,"   ""760.0635806296307""   ","        ""07/20/2024""    ", Inactive      
    ACCT_XDi4EwF5Df    ,   CUST__m_ijx25-7      ,S  ,      MXN     ,"    ""0.0""    ","     ""02/04/2019""   ",      Inactive     
   ACCT_KshyPDFSO6     ,        CUST_kutZ4BBuhl ,virtual_wallet     ,       us_dollar      ,$1251.8442383934305   ,"      ""04/21/2023"" ",    Active       
      ACCT_gxi1C5QNeq   ,        CUST_Q8MqdY7N1X       , virtual_wallet ,      eur        ,"   ""907.5492436636551""    ","    ""06-11-2016""",     Active       
 ACCT_mXQttZWXTt      ,    CUST_XZJuQuUH3@        ,        W    ,        REAL       ,  '203.24846078803589',"        ""12/14/2022"" ",    Inactive      
ACCT_ifqS@DUSMr    ,       CUST_WGjVbwjpHh   ,      CHECKING   ,     EURO ,"   ""2480.8308073366416""   ","       ""02/28/2019""    ",        A
     ACCT_9at9ZwRO7r   ,   CUST_1GckJHMvLz       ,    CH       ,     usd      ,"     ""1968.5223501129256""       ","   ""11/05/2017""      ",       A  
 ACCT_EwM1Qz5pm9  ,      CUST_ZXk@uE7O78     ,  VW   ,   MEXICAN_PESO    , $116.38409694735056        ,"        ""11/13/2016""    ",       ACTIVE      
 ACCT_rmQWLuFQaA    ,      CUST_@J1vL5Vid-,   credit       ,   EUR        ,'3348.470732252548'  ," ""25-02-2017""        ", Active   
    ACCT_w4KI866a2s    ,       CUST_bbJPTmXjSK       ,  SAVINGS     ,MXN  ,"       ""3839.1189378171443""        ","       ""10/02/2020""",      Active   
ACCT_N6ZM7zc8HT       ,  CUST__@vnnIEh0g ,VIRTUAL_WALLET   ,  EUR ,        $55.597035819265614 ,"     ""01/10/2012""       ", ACTIVE    
        ACCT_F74LSKKRzD        ,     CUST_Y_fGa8ZhRQ      ,wallet      ,eur      ,  $453.87843857717144  ,"   ""28-01-2023""       ",      A        
        ACCT_ccQCecU81n,     CUST_qbDrwK2r-j        ,      credit       ,      eur       ,     $10013.694729860357    ,"     ""07/02/2015""      ",    ACTIVE  
     ACCT_c4Mt39JY6i        ,    CUST_XNJQF6xHcY ,      CR    ,        mxn  ,"    ""5185.934073762731"" ","      ""2022-07-03""     ",  ACTIVE      
        ACCT_Y@g-rAbD6H,   CUST_JdnRmIwAM7    ,      CHECKING    ,     MXN      ,$324.7908017180878   ,"  ""15-07-2014""   ",    ACTIVE       
ACCT_PN9bXHvH-G       ,     CUST_ZwVOYVvcJ0       ,      credit      ,     MXN       ,"     ""12246.493087138575""      ","      ""10/23/2020"" ",        Active     
ACCT_gZK3sZYdZX ,        CUST_bX-D-wYX1r       ,    savings   ,     $US     ,   '5204.612238925754'     ," ""06/06/2019""      ",   Active       
       ACCT_iSeKqVIW@7        ,     CUST_IymkzCVTgu   ,   SAVINGS    ,    usd   ,     $3512.0279413710787   ,"       ""07/22/2016""",   I    
  ACCT_rQ7inlSB27      ,       CUST_l4PIrpZCkF     ,  VW      ,      eur    ,        '500.3546758243615'  ,"  ""11/12/2021""  ",       Active   
       ACCT_oNwhWYb8jo       ,  CUST_O8@OdPTZip  ,CHECKING       ,    eur   ,"""0.0""","       ""05/14/2017"" ",       Active       
      ACCT_xcRRAtELvt    ,   CUST_-LkOrPSTJG      ,       CHECKING,      USD   ,    $2141.7782120751867    ,"     ""10/09/2017""        ",        Active   
 ACCT_4r1PFGeqM2  ,    CUST_KDJIOGZGbK        ,   WALLET,        BRL,"        ""14.453582993479328"""," ""2016-03-06"" ",        Active
    ACCT_Vm32gXs8Fj      ,  CUST_Rt6jaZoTJh       ,      CHECKING ,     gbp ,     $0.0   ,"   ""2017-09-09""    ", A        
     ACCT_9vskzLP7eg        ,  CUST_2AZ9hMeyDq     ,     wallet       ,   eur   ,"       ""0.0"" ","        ""2023-01-19"" ",  ACTIVE    
   ACCT_yz6a5YfLV-      ,CUST_JEJWh75uhr  ,    wallet   ,   us_dollar     ,"   ""432.2203705965425"" ","        ""2025-06-10""      ",     Active     
 ACCT_vcP8Xs@irc    ,  CUST_CqG7Mn4S7k   ,        CR    , EUR ,    $23510.510975266716   ,"    ""06-06-2012""        ", Active   
ACCT_jk-9lx7_rl   ,  CUST_RmG29INTuX  ,      savings,      $US  ,      '0.0'   ,"  ""05/23/2016""      ",    ACTIVE       
      ACCT_sz0EsgUCLd      ,     CUST_TAd17b8Iwf      ,       savings   ,eur    ,"    ""0.0""       "," ""05/13/2021""       ",     Active    
       ACCT_DHZ5e-SE2H       ,       CUST_9JkRJiia4K    ,    SAVINGS       ,  REAL ,"""0.0""   ","""04-08-2013"" ",Active 
      ACCT_vnBCiWi7VI  ,       CUST_hmNvITl9Za    ,CREDIT,  MXN       ,"     ""0.0""  ","   ""09/14/2016""",        Active      
        ACCT_JV-ygD4ieJ      ,        CUST_Xtcddp1RkI      ,       virtual_wallet    ,eur  ,"      ""407.8709891823381""   ","   ""30-12-2014""     ",        A 
ACCT_1@3AiEm6yB   ,     CUST_VLxCDRO4pR,     wallet   ,  eur    ,      '597.2447949236297' ," ""04/05/2019""      ",  ACTIVE      
     ACCT_3@CdCRPkuS   ,   CUST_GmbdPbDbLG       ,credit    ,       REAL        ,"      ""0.0"" ","      ""2015-09-03""      ",      A      
      ACCT_Vmz@_yNJSX,    CUST_aeAcJhlLFJ    , savings    ,  eur   ,       $2376.877105601948 ,"     ""2019-07-08""      ", Active        
 ACCT_6wgtjlHP65, CUST_0U3V1wOzjo    ,       CHECKING       ,   $US,"        ""2345.287824183686""","      ""04/18/2018""",        ACTIVE   
  ACCT_NeWBcH5tYb     ,      CUST_7JpCprc1HO   ,   savings       ,EUR ,"      ""7394.983185476024""     ","      ""14-04-2016""       ",     Active      
ACCT_CT5P6fmzB9     ,     CUST_V0f8SCLbZH    ,        S ,       EURO  ,"     ""1769.1506468226523""        "," ""09-05-2022""       ",      ACTIVE       
        ACCT_FdH4gaDJA1        ,  CUST_i7CtOeSKty   ,     credit  ,    gbp   ,       '0.0'        ,"       ""11-05-2013""",      Active     
ACCT_QOmC25DnFD        ,CUST_hLcjy@tFZj   ,      savings       ,       MEXICAN_PESO    ,       $6914.677906310551,"   ""09/14/2019""       ",  Active     
    ACCT_gqGNROHEFt     ,        CUST_zuMAF8XS0z   ,   VW       ,      us_dollar   ,    $243.41547567939253       ,"        ""27-03-2018"" ",  Inactive   
   ACCT_X7Bles3mdz      ,      CUST_acNRr5tw_f   ,checking,        EURO    ,    $0.0     ,"        ""12/03/2014""    ", A        
  ACCT_djr@r_uQr_, CUST_gGZo0B0_Sv      , wallet  ,   eur   ,"       ""1319.0335991924621""     "," ""2018-11-19""  ",       Active        
        ACCT_IwdIAYeljD ,      CUST_DmLkqo@lQa       ,       credit   ,     $US        ,"       ""11305.3220139016""  ","   ""05/07/2019""       ",      ACTIVE
       ACCT_58CZ8IMMa3    ,   CUST_R8X8mOVcLC   ,     CHECKING       ,   USD     ,      $5798.090634851892 ,"        ""11/22/2012"" ",       A       
      ACCT_hVSRKOusFB       ,  CUST_VL4pjr4c17        ,      VIRTUAL_WALLET        ,USD   ,    '0.0' ,"""09/10/2013""    ",       Active      
ACCT_JOtLhaBPFb,   CUST_KPe0cWiopH    , CHECKING,  EUR    ,"       ""0.0""     ","       ""22-02-2023""",   A        
      ACCT_dwFZ9l43IJ      ,   CUST_xtqZwOAP4B  ,   WALLET      ,        $US,      $562.113003569734  ,"    ""06/06/2015""    ",     Active     
        ACCT_n9kEw8yaKz,  CUST_O4mzHINnYm    ,      wallet    ,   MEXICAN_PESO,"      ""11.381451985083991""     ","      ""01/14/2022""      ", Active    
     ACCT_IfG-HP4LI@      ,CUST_avsfyo-cW5     ,       virtual_wallet       ,     EUR ,"       ""277.6426933544323""        ","        ""2016-07-11""      ",        A    
        ACCT_EoNGZRgB7d,      CUST_NOb2W8kl7e ,  virtual_wallet   ,  GBP      ,"     ""0.0""     ","   ""11/04/2021""      ",Active      
 ACCT_7_pBzRhS0D,CUST_diLGU3focc ,       savings        ,       usd      ,"       ""5636.91595495403""      ","   ""10/23/2019""        ",     Active    
      ACCT_3L7WfqIG73      ,  CUST_EMGYm6XpaA       ,   SAVINGS    ,   USD    ,   '0.0',"     ""2022-01-09""    ",    BLOCKED     
      ACCT_@UefVe_vMk ,CUST_75zr3wH8sn   , wallet       ,      mxn        ,$1315.8988660714788  ," ""2018-02-04""     ",  Active    
 ACCT_tWbI7Xh9-s ,    CUST__sJW93oqJZ        ,        savings        , $US        ,"    ""5952.790446212933""  ","        ""03/23/2019""        ",   B  
    ACCT_TbX@ehL9Sn     ,     CUST_RI2PvmtwTX    , CR ,   usd  ,"       ""2456.5122733688145""     ","   ""22-06-2015""        ",    ACTIVE  
   ACCT_epnO7oFjJF     ,        CUST_@p7WsZ0TYT        ,     credit      , EUR  ,"      ""0.0""     ","        ""19-06-2015""   ",       A      
 ACCT_sRKDB4l25Y       ,CUST_rhGIOvE4Rc   ,    VIRTUAL_WALLET   ,       gbp,"        ""9.08883960406119""      ","""11-02-2016""      ",   ACTIVE       
      ACCT_cC1Wm8cWcd       ,   CUST_YdbmD8lQkR        ,       CH,   $US       ,"  ""1896.008250139665""","""05/15/2013""", A  
 ACCT_Pv256AVwRF,   CUST_5sveTVaAeM     ,savings      ,gbp ,   '1327.28553877468'  ,"        ""06/06/2013""       ",  A   
     ACCT_Qwi7aVc5C-       ,        CUST_g7s5EPHs10   ,       virtual_wallet    ,   gbp   ,       '0.0'       ,"  ""29-08-2019"" ",       A  
   ACCT_Dyf73Jtm4K  , CUST_WiP8spX1@h        ,        SAVINGS ,usd        ,    '3008.359075545561',"""28-09-2021""        ",   Inactive    
      ACCT_N1QCM_-qXX    ,    CUST_tgN@tSYB4W ,      VIRTUAL_WALLET    ,EURO        ,"       ""691.6029129243332"" ","""2013-12-03""    ",     Active   
     ACCT_7Y@yAWhiFH     ,   CUST__438tBKOkc ,    checking,       MEXICAN_PESO        ,"        ""1363.7914509377702""       ","    ""07-02-2015""    ",  Active  
        ACCT_ep0LlVDLBI      ,     CUST_@UHfNkEWh3, CHECKING      ,      MXN   ,      $0.0        ,"    ""11-04-2019""",       Active      
       ACCT_RO81pt2xb@  ,        CUST_VOB_R1XCqd ,      VW     ,    brl ,"    ""445.53002201564385""","      ""2020-02-13""   ",       ACTIVE
        ACCT_nQb0DkaBaq    , CUST_WDj5RxaQJc     , credit   ,    $US ,"     ""0.0""","""2016-10-17""   ",  ACTIVE        
ACCT_0PHZ8lyK5a,      CUST_1FZz92V7lV ,      CH  ,       usd     ,      '1495.6144155808902'     ,"""09/08/2021""        ",      Inactive      
     ACCT_iSfcKhalxl ,        CUST_t6_6Ei8aqK        ,       VIRTUAL_WALLET       ,  us_dollar     ,    $641.9869048917787        ,"  ""02/02/2015""        ",     A 
   ACCT_zsYnahGCK5       ,CUST_7Ewz3XF9dP     ,      W        ,       $R       ," ""0.0""      ","    ""2018-07-02""        ", ACTIVE      
ACCT_N@gzFSPX8N   ,     CUST_@GjD3j1_MT ,      CHECKING    ,     usd,       '0.0'  ,"      ""06/24/2022"" ",        A   
        ACCT_xi7KTzkwfB      ,   CUST_tsZbcsMdtB,        VIRTUAL_WALLET      , EUR      ," ""0.0""     ","     ""02/05/2021""        ",  Active        
ACCT_OC9d_yCXQS      ,       CUST_cIzmGzc6wx     ,     virtual_wallet    ,     eur  ,"   ""480.38442615625826""    ","   ""01/21/2016""       ", Active   
  ACCT_9_bbHdw-Kp  ,       CUST_jP-QLq4Ri9  , CR, mxn     ,"   ""9144.097973491507""      ","  ""2021-08-17""    ",    A  
ACCT_@OOMDa84Hu    ,       CUST_aaZL2CQX@D       ,    checking  ,    usd  ,        '1572.7903476556005'     ,"        ""01/03/2021""  ", Active
  ACCT_Q@PX3-98Gm   ,        CUST_FvZXxMhOBp       ,wallet   ,      MEXICAN_PESO        ,   $186.78444027055536   ,"      ""01/13/2020""        ",  Inactive        
        ACCT_O4ca95mSY1        ,      CUST_Uu8vBwgh2K   ,     VIRTUAL_WALLET  ,    MEXICAN_PESO  ,"""1173.498162305"" ","     ""2013-01-12"" ",  Active    
   ACCT_CQRPrVGba2        ,    CUST_Z@xf_juqb7   ,       checking    ,$US ,      $138.91513442920044  ,"  ""2019-07-26""        ",        ACTIVE    
       ACCT_t_4nI4-WCA     ,     CUST_2lAehS3vva  ,   CHECKING   ,        EUR   ,"  ""2038.4442088059598""   ","  ""12/07/2019""       ",       A       
   ACCT_JKEIHZRAV4,       CUST_0@atDqNemK ,      W       ,        eur  , '214.9367971795231' ,"       ""16-01-2013""      ",  ACTIVE     
    ACCT_jeoKbGVHrH    ,        CUST_nx9tfnshgo    ,   CH   , us_dollar,"       ""1916.9790489633137""    ","""03/26/2019""      ",        Active       
      ACCT_lfnUPBjJS2        ,      CUST_cMqpn2kXQx    ,    savings        ,   us_dollar       ,   $2564.212551205172     ,"      ""03/15/2018""   ",   Active       
 ACCT_uORJtW_kDz ,        CUST_LXKICie2V9   ,     CREDIT   ,      usd  ," ""2850.3138662471765"" ","        ""12/01/2019""        ",       Active   
       ACCT_YO9@ZFM_N-,    CUST_2CZZVQ1Bdt  ,  checking     ,       eur    ,"     ""0.0""    ","      ""28-12-2013""      ",Active       
        ACCT_z1JhK4mcXF       ,      CUST_wVRyWeVVWg    ,    virtual_wallet,     BRL      ,    $228.1119741505354        ,"    ""2013-10-25""      ", A  
ACCT_S0PJy9Oz2_     , CUST_D5pxuQ6NSw ,        CHECKING     ,       $R   ,"  ""840.4628023765415""        ","        ""2020-02-10""        ", INACTIVE      
ACCT_Q4IrIDRCwa  , CUST_KmnJ9hnxlA    ,        CHECKING      ,USD     ,"      ""0.0""     ","       ""2016-05-21""     ",Active  
     ACCT_9FHdeHi3dT       ,CUST_LcM9QXa8O@     ,    checking ,     eur        ,"    ""836.1713929405569"" ","    ""04-05-2020""        ", Active  
       ACCT_u_Jop53pZj  ,       CUST_adwh8ZI8KM      ,      savings ,       eur        ,"  ""5468.253604396007""     ","   ""07/22/2012""  ",     Active    
   ACCT_zBPejpUG94   ,CUST_AST7WWpoWE ,      W ,     eur ,"      ""0.0""       ","""02/18/2017""  ",       A   
ACCT_TnpvNR3MO4     ,  CUST_0O@sH_OHCj       ,  savings  ,EUR,   '872.046407521787'    ,"   ""06/15/2018""        ",  Active        
  ACCT_M7o1PvtBIu    ,        CUST_mNb23uU6M9 ,    VW        ,      USD   ,   $282.13147010240135        ,"    ""08/01/2019""     ",  Active  
        ACCT_hpZmsGkuyG     ,    CUST_FMuOI-hnb@   ,        S        , EUR       ,"       ""0.0""","     ""11-01-2017""    ",Active 
     ACCT_YAweZSce-3    ,      CUST_eLKC2SiVOk   ,     W       ,    EUR,       $0.0     ,"      ""04/04/2014""      ",  Active       
   ACCT_d3GJlCN0wl   ,CUST_u_blgScAq5     ,   CH ,      eur    ,   '0.0' ,"""08/25/2022""   ",        Inactive  
    ACCT_hABMs73jjC      ,       CUST_Yboxm8bJA3   ,       wallet  ,  brl  ,$0.0    ,"    ""2016-07-03""       ",     Active      
  ACCT_LD3fy0Irco       ,    CUST_GyOPcBv@s0  ,    VIRTUAL_WALLET    ,      EUR     , $0.0  ,"      ""02/13/2016""",      Active   
ACCT_45JMSQYStR       ,      CUST_t0h3G6cRQV   ,        savings   ,      gbp        ,       '4453.883024754816' ," ""12/20/2016""      ", Active 
       ACCT_ZNq11b0cVB     ,        CUST_DiVwfPOMhV     ,   VIRTUAL_WALLET    ,   usd ,   $358.4600469949376,"        ""08/02/2017""   ",        Active    
        ACCT_1UwxO4hhoy   ,   CUST_aUVmMFiUtq ,     CR,   MXN      ,"       ""1887.753812010812""   "," ""02-12-2015""",ACTIVE  
 ACCT_Eja0MYTce-  ,    CUST_WLpGfiNuNr ,  checking  ,     USD,"   ""1099.910151427214"" ","    ""03/21/2020"" ",Active     
    ACCT__aFSVKZm4G       , CUST_WAhqFLjgbq  ,        wallet  , gbp  ,      $524.7426775976513 ,"      ""07/03/2020""      ",  Active
      ACCT_WoHw-GPBia ,    CUST_NnwQlkKq6i        ,   CH      ,        BRL    ,     '3314.811066660692',"      ""17-06-2020""       ",Active  
      ACCT_INnyHFnoXS      ,CUST_TDhC-C_Cel  ,      CR      ,   $R,   $19350.45228636222  ,"       ""2021-05-04""      ",      ACTIVE    
   ACCT_xdcExIPvIj    ,  CUST_ks0XaNCw6f    , credit   ,      USD        ,"        ""3327.415875306739""  ","      ""07/07/2012""",        Active    
 ACCT_zAdum2uYej , CUST_k0LU1bAiaA ,      checking ,        us_dollar       ,"        ""1887.936678564047""   ","    ""03/18/2019"" ",        A 
 ACCT_IQe_0aNaZW   ,    CUST_Q71ektWKsi ,      wallet   ,        MXN   ,"   ""470.3746207093315""","   ""15-07-2018""        ",   I 
        ACCT_guYRhz@gyW,     CUST_3YSZ701jG1  , CH, eur    ,"    ""1237.8077194657772""     ","""2020-09-29"" ",    A        
        ACCT_PVuvFHP@pN      ,      CUST_FS8@sNuI@x  ,       SAVINGS        ,EUR    ,"      ""8644.317301500545""        ","   ""2019-06-05""   ",       ACTIVE       
       ACCT_RmCXjqg63E      , CUST_dRBzBCz7EY       ,wallet        ,     usd       ,"        ""0.0""   ","  ""08/25/2020""        ",     ACTIVE   
        ACCT_OOXrKLP3sv    ,    CUST_rmnYcLRQE-    ,      WALLET   ,      usd      ,"  ""337.0791292023323"" ","  ""04/17/2016""      ",    Active    
    ACCT_vMWf1M-i6M   ,     CUST_-afj8Ceofc      ,       VIRTUAL_WALLET    ,       USD      ,"        ""547.7125893145874""    ","      ""05/30/2013""       ",    Active  
      ACCT_Q_QGxXjtqF       ,      CUST_LLd4yV01Fo,      W      , mxn  ,  '849.096863779311'      ," ""03/28/2015""  ", Active
   ACCT_EKNIyOUV68  ,       CUST_XlFyJNXvHD  , savings  , mxn    ,      $9120.327496127164        ,"        ""07/01/2021""",      Active    
       ACCT_55CmdXXlmF    ,        CUST_BMSjGP6MIl,      virtual_wallet ,   EUR ,    '323.1630229877295'      ,"     ""05/01/2022""   ",  INACTIVE    
  ACCT_MH8UH3dTpX,    CUST_gLvBeUVvi0 ,        savings     , usd   ,"""4793.768766527407""  ","     ""2015-05-02""        ",   ACTIVE    
    ACCT_J1ewfqv8kE      ,    CUST_m3StTI@Uvz      , VW,   usd      ,     '968.1833895098475'       ,"  ""11-04-2014""      ",    A     
    ACCT_a4DrDk06Zm      , CUST_wjwRMcGNUE ,    CH      ,    mxn ,"    ""3706.824613393973"" ","        ""2017-03-24""        ", Active        
ACCT_xmJqieO9-M     ,      CUST_r475@8CJM_,       virtual_wallet     ,  $US    ,"      ""0.0""       ","    ""10/29/2013""   ",ACTIVE     
   ACCT_Z7o5o_vy7q    ,        CUST_4Zpd3JeJfI  ,        CR    ,      EUR  ,"      ""0.0""      ","   ""07/11/2016""     ",        A     
