TRANSACTION_ID,RANDOM_VALUE
TXN_PCtl87iTEpLW,0.910478268
TXN_p-Whzc@K8I3U,0.545699309
TXN_hdMPL-bFQeLG,0.733951637
TXN_EZkDnyE2tzo8,0.274056003
TXN_ZGdMXb27pxyx,0.799816482
TXN_MIPfonGPesgj,0.653141531
TXN_hqQmz8ylZ__F,0.136646406
TXN_t1vH2F6RIaDg,0.877738783
TXN_oA4qRHrUdAtt,0.033019393
TXN_WPql3aTPWW0K,0.123150665
TXN_prRxzD1UtI3L,0.000733182
TXN_I1@ldKu6S4MR,0.979517793
TXN_OQuGi9kn6aYD,0.823760353
TXN_k55CXpxRnmvw,0.367728289
TXN_k8kIgebZbSGK,0.865803922
TXN_I5oLFDe84xYF,0.905451694
TXN_b9H@gXdDF6aR,0.612037106
TXN_RA-SIKNCyZyj,0.18137395
TXN_L0Qoc56L4asY,0.452440057
TXN_lJ2Uge3D5KKf,0.932718901
TXN_gtd1E0tGf@R5,0.057403078
TXN_dOe7ZAhh7pmR,2.67446E-05
TXN_N45Cj__5ge6r,0.681778161
TXN_NjY-TdkdydnQ,0.308922543
TXN_z0aizLn8pfky,0.165121803
TXN_Wu9S3p1rH4fO,0.595452312
TXN_@Q9FL5CFl0fW,0.942577566
TXN_njziPeN95ka0,0.177846434
TXN_QXW-l8IyC74t,0.217659485
TXN_ca9ZJ2UTqTzp,0.878875713
TXN_UMAr8vl7e1eD,0.187885764
TXN_y@lFgI5K8OKL,0.643958411
TXN_yU5N_EdeGtfB,0.543514055
TXN_QoKEJAizRmh6,0.383374381
TXN_rkIv1YzUu2gy,0.340751216
TXN_Svsrr_IPNb@g,0.119912176
TXN_Te-9DWxvzOEA,0.360907299
TXN_sIpC957iDwXk,0.511423723
TXN_5gnJylCdB81y,0.879174621
TXN_adLpqY@bph-p,0.26190153
TXN_UHuWXhTJsDxK,0.246828166
TXN_VKPCc4P@c078,0.471004873
TXN_VImYV8epR76k,0.202603379
TXN_hTq3c39sxtyf,0.412251793
TXN_OJQi2CYvUN8L,0.76313261
TXN_W@zb6Qrh6D-p,0.438897507
TXN_CwKXtiBahZxs,0.695383219
TXN_@Ow9e2fsllfe,0.32330702
TXN_ee3Th6MKMmaU,0.201120608
TXN_m6Yw9I7oMgLj,0.045511426
TXN_W0cxPxXOTvon,0.790699605
TXN_2IqnHMgQAolt,0.762660348
TXN_Oxp8MQX4orKh,0.675200286
TXN_WIYyHxWwbF8q,0.946221672
TXN_7DQCdb1vN8f0,0.917120337
TXN__FFnrDCTqAQy,0.688144809
TXN_76Nn3QoHSK0I,0.783506777
TXN_fpAaL5PoWcL1,0.575298334
TXN_En1hBUrSvdj3,0.587989763
TXN_nLGmeqIBeMSD,0.622835919
TXN_k6ilX@cgBE4L,0.111401242
TXN_8hFstgPhzl-e,0.574313653
TXN_nizE0zxc6bfo,0.92356917
TXN_zV-573xihtQ0,0.325275305
TXN_I0i5FGNX00ib,0.497200076
TXN_rxTX1oblhwdW,0.733540006
TXN_QwvjvNtd923M,0.776848866
TXN_X0ZZXIQ1DU3L,0.147760536
TXN_sXH2hO8uXyg4,0.849165889
TXN_tT4RCa4AupB3,0.248617957
TXN_CGdncskIP2_Q,0.084983789
TXN_rekzUSKidoDE,0.422615867
TXN_2Zpouon8aZ5a,0.091953176
TXN_IlDKVbiKgD4z,0.798212149
TXN_n5fv3wYrCbjB,0.297698107
TXN_eERLJTfDxjAm,0.883335878
TXN_OsQ3L5zT8Mun,0.783210564
TXN_jQbDlsjbxrtp,0.607991578
TXN_0@5coCsoni7o,0.271640997
TXN_C0G3Md0FzOPu,0.464867499
TXN_aeZ19vAzARQO,0.332701542
TXN_t2MxjejYSi05,0.560122737
TXN_ZEqzRCI_yGDH,0.168481979
TXN_l7MmP0Dqi1HP,0.381567588
TXN_z-yjY-GIqbDj,0.908292935
TXN_fZEFKOjngUR-,0.24259362
TXN_H2hX1lUarHgC,0.018599171
TXN_@gDBYUm8MLew,0.001662011
TXN_3B@OW@CA7Uz@,0.455270349
TXN_i8lzcyiCVv2c,0.603902234
TXN_S8-_vIjhZkTL,0.151917023
TXN_SXeih0g5C2DZ,0.942519816
TXN_nBZkRM9OXskS,0.924146911
TXN_Zt5po2bXpGPh,0.391831941
TXN_TTGL-umHGRdG,0.71318183
TXN_dIR3D-2SGOR5,0.719294263
TXN_xpRR@p7TF7gW,0.676868078
TXN_SDuNN34PpuLf,0.748105431
TXN_FS9pWp97TPxW,0.685197373
TXN_kS1_Oge5KA9s,0.354935896
TXN_M7GHj-ZYgDFY,0.152077906
TXN_Dw60rzKwLChw,0.571452316
TXN_cojDyg1XSKKs,0.050028622
TXN_oDg8HjSVYCeP,0.763889289
TXN_CiSlHRIiLf@c,0.801707704
TXN_Lg4d-NnTQGCd,0.702913243
TXN_Xj2@u1Oq8Wmg,0.526163926
TXN_-JcKmnPtGbWw,0.515386707
TXN_GDL1TCIlvQBv,0.8637435
TXN_A1zLuomQA6cE,0.759756563
TXN_fH2DueQ5Rb9f,0.988352551
TXN_qCjM1FH2VCx0,0.483104937
TXN_u0kAHiaoSROz,0.2211749
TXN_lFhueaQ-6q8K,0.267950544
TXN_iBLIlP@cDZpS,0.62164964
TXN_O@GS3xM6eNFg,0.352596669
TXN_K09qKFNZmIFP,0.375879754
TXN_xPDezqiv5bMC,0.134061342
TXN_duNVTtxmV_Qc,0.111180468
TXN_f-qi1SkI2b7j,0.134473074
TXN_2Q2K-JjAuPPG,0.276674663
TXN_rzQQrgY1@Lsl,0.311301729
TXN_JjP2Zy9yW2f5,0.767351589
TXN_hIWd6VShHE9E,0.286906316
TXN_LbLUDG4x0twO,0.013216291
TXN_oWVuWWvBSVON,0.796620953
TXN_B@@OKXhZw7h1,0.30806695
TXN_5g1BKJ8i__ka,0.398577869
TXN_SgN0TjuICG29,0.651136283
TXN_lvNcczi8CfrA,0.623172297
TXN_6hbIEGCnwajg,0.083002676
TXN_zDT0pQarHHbz,0.123700053
TXN_vNdEsuQ5sPZk,0.348334099
TXN_5zGrHtN0zUSZ,0.481790623
TXN_HXtC9G3yaEX@,0.940371698
TXN_SY-JjOPfvCfZ,0.9073822
TXN_mOLpljJgxhWu,0.917975236
TXN_xn4vBi-yAAZe,0.328447358
TXN_hRCK@TZMONWf,0.006252193
TXN_41cYsGgd3le9,0.409364349
TXN_DD6FBGv@NOon,0.818921291
TXN_xjyAQN2fdnta,0.852582279
TXN_bl_rV3xRRRw0,0.980794163
TXN_JW0H5Axj@YHF,0.763963579
TXN_VPqRm3_IWmTd,0.758394738
TXN_GFWX6uQENWew,0.543780816
TXN_p6PG7gLzKKWf,0.601222799
TXN_Ofquhg8pWbCH,0.648594419
TXN_YU7ZLuSxqgOX,0.745679485
TXN_rtI0L2w9zdFV,0.815410088
TXN_GaaDm7dqfCSy,0.124882775
TXN_baDrDBY_pupL,0.072368629
TXN_Jcvpf4lg4rBf,0.972665578
TXN_@RNTzYsNaQe2,0.448467429
TXN_2j3ee99rFBCY,0.206340319
TXN_vQhpKeIelwZy,0.080217541
TXN_Y6ZCeGF7FcEd,0.261986847
TXN_lV9yXUY_o9sg,0.69607837
TXN_Ggys0UlttJmN,0.81793939
TXN_akUYgSxCHG51,0.846935161
TXN_OvcFfsK65kNb,0.217425474
TXN_PFagcjEqS6C4,0.773252715
TXN_-PY6bQdIxexQ,0.624269153
TXN_UvbiU9ikkhR2,0.387236392
TXN_sj_nyZE6cfWQ,0.21772153
TXN_3H1YT7PaUsw4,0.671806732
TXN_uFTA_UVkiYe7,0.379402519
TXN_9n1ViCHUhR1R,0.218113086
TXN_KOb-4j6UnQle,0.988454227
TXN_RoYrOOJVJgjD,0.454904213
TXN_Dbbit9B@HbHQ,0.928723099
TXN_egu4colRFSHA,0.112354681
TXN_hZleoVRYi6UG,0.10158585
TXN_NxPGrKLjIWoH,0.802612867
TXN_NhkgvEetIxEF,0.00371465
TXN__yjCM8IoSrVL,0.479784332
TXN_NLx-ndSMsg3k,0.914078044
TXN_IEeKMq0xC8zh,0.99288602
TXN_LNg-c0fviWKM,0.178227775
TXN_asYsiwhAD6p@,0.520793071
TXN_2-7oux-1kC58,0.017667656
TXN_hkbBIrQmYM0D,0.072447474
TXN_GRL_287ZL38I,0.677715118
TXN_qRx8OERG@ZRC,0.886684578
TXN_Ja@AKoUNDa4j,0.362556867
TXN_jeNMbjr9Pe3c,0.501569194
TXN_KM8eCqafIIEv,0.705446469
TXN_HTdWAegc2dMw,0.086705244
TXN_O6nu4fVGpzHC,0.669620663
TXN_gPebXwc8Qlpd,0.84657602
TXN_m3aKBXaGM0HK,0.144307415
TXN_AHGmDBKSO2Cd,0.203621137
TXN__ITQIA9nHCHC,0.734148735
TXN_I77k4Nl1NQ3A,0.10259708
TXN_xunVVabGFWpg,0.251772173
TXN_@Xc8bigE4qgz,0.212142904
TXN_yw_UqruCmPYn,0.535084423
TXN_7ubRpTm4xMbz,0.426281441
TXN_dqpFvTJIUfDu,0.837678773
TXN_AM4k4ONumSyv,0.076802073
TXN_3KTca1zioOD7,0.766765709
TXN_zBWUHW-Z_1M9,0.245228899
TXN_rPcAx-Rlk2JS,0.553038475
TXN_J6TvvWieznEi,0.130724257
TXN_OTtpipFJoIsM,0.803017091
TXN_nA04ZrTyTXtp,0.153065657
TXN_C2RBGbq5ALax,0.929849382
TXN_Y8Jdg3azYwdC,0.67772924
TXN_Vezgg_czB3lV,0.033015052
TXN_KlTKECIPeeXX,0.707953457
TXN_UwuM1uMoJ1JT,0.60246409
TXN_CQJmBTya-kY6,0.817117313
TXN_SRp6p3eM5G15,0.830909439
TXN_iIw1qmfnfo_d,0.129483851
TXN_oVoX1sC3d06l,0.982149191
TXN_iTZP-pyXm2ys,0.769303061
TXN_djO6TM9qA3@2,0.867577564
TXN_Z5eOvGHeuKk3,0.289129811
TXN__PZD-XRkyJk9,0.027856537
TXN_onH-MUYZWmzU,0.845465992
TXN_Yhuz1f9cR@xV,0.071637285
TXN_5UAc5RMuqyW0,0.480945544
TXN_x8vMt8@96WYY,0.471369166
TXN_YbLNtHbHK9P6,0.430637709
TXN_@jcQU_RBV@2o,0.757838715
TXN_yFM_93NkzITY,0.945427986
TXN_KspFRKbVLgar,0.935637338
TXN_IthCP5ZrgB9W,0.334861914
TXN_fd@6MQ3GTKWL,0.840284505
TXN_LwqEzOtX0xJg,0.557856101
TXN_T@wdoe-bC@Cg,0.125018124
TXN_-qoD8YD1fwUE,0.099683863
TXN_E-Q1kgLWHIzt,0.780189384
TXN_B7ARjvej3J9c,0.63105021
TXN_gYPZZu86CdTa,0.944429421
TXN_feLR90yZkQ8S,0.984171686
TXN_d1Bsk9fsn_xT,0.827847025
TXN_rbVJ5-eszYtb,0.663218077
TXN_ELEmHxcuICD5,0.537983561
TXN_V3AjQamRWWJG,0.087778531
TXN_14sz4Pnl_Myl,0.352140918
TXN_hFCOc5TsoJG7,0.313261885
TXN_rr-YXj9WsUw8,0.945597071
TXN_UBl2fKtVz_Cf,0.42536067
TXN_0TIwJkMx3kXf,0.263658421
TXN_HRCgtVYKBe0A,0.12771671
TXN_cYImUvT8B1vS,0.862904666
TXN_vPSWRcsnad8R,0.640030083
TXN_yVbZP094j0FL,0.099840185
TXN_Pn1TWyLGxOvn,0.349189286
TXN_jpyQdI6x7zsF,0.093764046
TXN_jXXVqiMzqtv_,0.890248081
TXN_lv3Oyk1CYUEv,0.372081189
TXN_221SLQv1JpSI,0.955856556
TXN_kPGY_NKZC3qi,0.87699427
TXN_i3Z4Ypegk3iI,0.027986267
TXN_V2PizjI71B6L,0.034412334
TXN_1MueG-tdiQnF,0.127249006
TXN_BJH0xSBZMjt1,0.479448535
TXN_rKkFUhKGwCtN,0.90315542
TXN_m61TA_prti07,0.074317854
TXN_HlEkCr8Ty7ac,0.321596194
TXN_xpU3J-@2msoG,0.246786343
TXN_dQkNGvA@lYCm,0.600206434
TXN_8kAPTP7A_7h-,0.790147342
TXN_13mmFlb5L2y8,0.907393035
TXN_ODgAChI@Gt93,0.518075323
TXN_ioq_VNOR9hNX,0.878778984
TXN_ScG8gvL8d4oW,0.538082803
TXN_2_-qbA_Q-kYh,0.992030857
TXN_eh6_rn-acpOZ,0.255398571
TXN_E8bnSr00o_aj,0.212466236
TXN_fvFG2GnAn04u,0.82355347
TXN_m8e_ZH8lTG5W,0.996152645
TXN_eJh1UZ0j_BaS,0.814558539
TXN_xRphTukYENCR,0.636269888
TXN_8tX6g1Uz5TKM,0.496386125
TXN_EEQSPPRJmSAF,0.263085223
TXN_L2aUAObNd0om,0.317182023
TXN_qhTJXLGd6rzw,0.342588466
TXN_kk@zt@nUWETY,0.665297422
TXN_qnMwICSXKrSw,0.405119068
TXN_ox8Zr7qzmT8D,0.240427271
TXN_ZoBtWi5xVmpc,0.024970906
TXN_Bi6NJLZpncdu,0.433146631
TXN_XIUGIPT@4nuH,0.367908452
TXN_0LI@Sd4ewMQt,0.44597499
TXN_BRR2CqIP64Sl,0.496931181
TXN_SpzW9zvMI_xt,0.924901296
TXN_ofo8ZlWCZsQS,0.491227137
TXN_xKLhUDFpc@Iv,0.956791927
TXN_WO_9zDb27M1W,0.708886492
TXN_XfxM0NfAOqx9,0.255379553
TXN_j-B0ydir2NhV,0.017424419
TXN_7xgmKJZ@wTDO,0.209637202
TXN_0G-VNo8c0@4k,0.909820773
TXN_B7MPUQIL-x3r,0.488976614
TXN_waP-WVt58MaP,0.410617104
TXN_vp4PgupMKvl6,0.463250507
TXN_5Pao8Y96JtUg,0.042244434
TXN_V_yFKpQQxQ01,0.209724629
TXN_4hgMrhFDEvjJ,0.214938575
TXN_B-Ttzf_Tf35w,0.442749446
TXN_aaq7Uu@Wyy-v,0.671516967
TXN_Y6rzMJEUGSp8,0.95646153
TXN_8RfPRq4aK4R8,0.023293114
TXN_452SJk9pLkpP,0.971227082
TXN_N0jdwN0k-Rd1,0.085600763
TXN_wJK@eNRaDuaX,0.904885587
TXN_PDVhc9LwboRb,0.987779051
TXN_t6AJtYPO8PAd,0.120817867
TXN_pE0xPJYuVxBP,0.073919822
TXN_We1ora6d4lgB,0.15414144
TXN_b0dGe4T8NAVQ,0.819504701
TXN_GWA7jjx7qeV0,0.642880929
TXN_1Ht3GHMGpZgn,0.447022077
TXN_E@HVc8_2h3Tx,0.678102367
TXN_QSGZv8W0hMIz,0.973079633
TXN_Kx5TRY0kKGAG,0.01045612
TXN_66M@UB9OH5bs,0.849464563
TXN_o3fi1jM2SxoC,0.892067393
TXN_4tpTbvI0beWY,0.841944026
TXN_EkxV8IqWBeRn,0.54885436
TXN_a0wVWZirA1zQ,0.373981908
TXN_1ioS2hk50dpi,0.133656846
TXN_wfdAPCRU0oS9,0.094988252
TXN_oSfwMH3mEYVO,0.661627132
TXN_02yz1XvaQI_8,0.068438819
TXN_E6PpnelCZg@2,0.592209926
TXN_gAp5kCK_T58q,0.952014964
TXN_@PJsvQ7dj5R2,0.598965749
TXN_rcx_48ZWn-7R,0.948930154
TXN_sHJOK0@40p2Y,0.188493298
TXN_-YKtOtK4-snh,0.641451089
TXN_sS3F1ZjFSYcV,0.78927882
TXN_mVtIoChDQ3wm,0.39460972
TXN_Tw4oY1yh5LwK,0.414202601
TXN_awhnDshROISu,0.157998084
TXN_EjJMa11J_jG5,0.620055935
TXN_G0RQn3x3i_Mr,0.298035259
TXN_VnVs0-_ZZncw,0.476995641
TXN_sF_aG_R-Zqpb,0.992329777
TXN_Ud8Gg7WOY6fS,0.606712879
TXN_WKgkyk7NOagE,0.117198134
TXN_MbXXt-eirSoo,0.763798631
TXN_P@hxjpoUvf8w,0.812090922
TXN_j-KAmINT0mQn,0.200987386
TXN_3LJ09hqhBirr,0.917472339
TXN_EEOtmAlY6pgy,0.906713469
TXN_wsgNEaH2fPVE,0.535275319
TXN_5YxN9RcRpCO6,0.826620761
TXN_ZXLE3IIzYQWf,0.20320571
TXN_WjDoneE794g_,0.522174287
TXN_XNdDRclM@h3m,0.943371398
TXN_myiNY8SsVEEN,0.964009891
TXN_BnUeMnug7Dk6,0.939109145
TXN_-qMVXvniDGUc,0.391744642
TXN_XD8oxT5wnVIz,0.578317202
TXN_84AxWbQxUTuB,0.895650169
TXN__PdU7TLyaTDo,0.738643928
TXN_TeGM3II4MDyz,0.279388644
TXN_BIHU3IJWhWsc,0.285979415
TXN_iliuXiyfglzF,0.118324028
TXN_6eb@DYuG8GxH,0.86823622
TXN_m1N6IqglzX_1,0.317368508
TXN_Xz22BowU8aXg,0.084322308
TXN_n4ZCU@aq-uV0,0.898108849
TXN_M0@7b0_1OLN-,0.434513871
TXN_z--STxIB2i6g,0.187585917
TXN_r4pS-soce5bS,0.571800446
TXN_IAQ6fR_xM8K2,0.083707806
TXN_bNN4kb74_c41,0.298837196
TXN_Yk5Z1XR1FlkM,0.125831247
TXN_FPa7v3Dg68wA,0.663170922
TXN_L1IyW7kNOdV8,0.952118615
TXN_e@pRswU8j_jF,0.829276805
TXN_XZnnvkMZbbmy,0.780710393
TXN_aCiigIO6seYu,0.000481546
TXN_CL3zugh1bb3N,0.107582796
TXN_-S8z9onFtDqQ,0.25706452
TXN_a_WKx2orbU9z,0.299065666
TXN_QXmb-uWk@E-A,0.293721821
TXN_QE40vLaMurhI,0.964117108
TXN_l69lVx9@F_re,0.57681499
TXN_EhJPk5pBzjU_,0.005714031
TXN_Fed2Sq3@R7ZL,0.275502457
TXN_b7FC7HxRwpBq,0.044917668
TXN_WtK82w8KZb8c,0.257174217
TXN_WFgFBE2peHPU,0.824990809
TXN_Ra3YIpv8p5cC,0.120186246
TXN_v2AcSpD4UsSD,0.867680353
TXN_vZRt6E_ZF_ns,0.06032762
TXN_ElDStW-RIUe1,0.176272682
TXN_m0oMrhlLpv1E,0.162790651
TXN_v8W-E1noUZ2q,0.534023205
TXN_asfBfou27Fty,0.018792861
TXN_QLEVO5KFAmn8,0.862474153
TXN__EnHCIsNr6SO,0.383925806
TXN_F-IP48C0v9Io,0.230048238
TXN_v1UEY7H-AUsj,0.59397471
TXN_15HB3rgUL6y5,0.43534256
TXN_-4oo2fwkXalH,0.837609357
TXN_eydStUrOBJdQ,0.774650057
TXN_ye21mxL7zH3p,0.551682449
TXN_NBpsNp0VQ6aW,0.214998074
TXN_ZpQPa4POl-Ur,0.808092727
TXN_uZkxFnjKlKHQ,0.55992227
TXN_b-rBP9mQmykE,0.421171049
TXN_mYFYnpIcXz4e,0.710110836
TXN_TEtNYpYvne0@,0.971158727
TXN_@wHoiUOcMo14,0.003105103
TXN_IvumPXyOWkCn,0.174720616
TXN_5mllXqqoIUgs,0.516682812
TXN_orPF5XK7u36y,0.962603842
TXN_OSok62Awld9r,0.628684446
TXN_ig-DuZj4m0@r,0.616260626
TXN_1dkt1GjJqIsU,0.413525702
TXN_RG4UE4ryP0fN,0.983506616
TXN_ycrZS32SzPX6,0.898684928
TXN_KzuN4seynl90,0.471437117
TXN_FO4w8zOjNeRq,0.018498902
TXN_WSf_aKo_xx8q,0.311208857
TXN_z4VMqNPhgdF7,0.895684699
TXN_zLT1hu@dfFM_,0.518127047
TXN_5uzTx5IDO1BL,0.682857443
TXN_WH96zCg_vJaN,0.351901529
TXN_Ec2SGLctW_B@,0.897701405
TXN_U194MvPAX6Od,0.587224807
TXN_IPgcfg6B@5Wc,0.191012151
TXN_vr2a9xtIMctc,0.352549084
TXN_AKvI@W9Dv9lK,0.444019981
TXN_R-t8zxzl_nsx,0.625635343
TXN_XrxKP0yYi-YX,0.701713295
TXN_PBUEyneYjdFc,0.811490112
TXN_BjhaT9WK8QMu,0.601389401
TXN_N97bEg-fuMQi,0.219111311
TXN_fBZTs1uYvNh1,0.399179667
TXN_tWGcvQCdKrEJ,0.614496366
TXN_US6_e--TmvRq,0.285423848
TXN_0Oy9w5nZ8tXd,0.784774622
TXN_Dr75r3NTWSxl,0.740296751
TXN_5m2lCsQ-nrXe,0.344935726
TXN_oawkSNXgADzh,0.469314023
TXN_jzFsaQ3Cyqiz,0.909015636
TXN_igURqH-PxNGZ,0.354831156
TXN_WEQKur_9oAV-,0.0151342
TXN_EGQQwVLuG-0Z,0.673274819
TXN_KtRGwlEhAGrQ,0.068191513
TXN_4Ws6PGFvcAJJ,0.277143326
TXN_dtwdrbJN3Ffr,0.585621323
TXN_Dsg1NWACH9Le,0.05480486
TXN_38ysHtVDZHcU,0.390508756
TXN_XLqKcGjbjMGo,0.346586949
TXN_y_4VSZnFi7Oe,0.078026374
TXN_MyvukdiwMJmc,0.070043918
TXN_j6MEPvOiXXW1,0.093803461
TXN_zXR44lVofd_G,0.565626668
TXN_Pt-JAqYJkgte,0.013029123
TXN_mdjLoV7JIXud,0.235116884
TXN_GOVWIg4re7@F,0.719361191
TXN_X9q_vpgiAMmP,0.471296647
TXN_8WXhOiCFef7C,0.400375927
TXN_wDrhVPpOLlZI,0.004531004
TXN_s5C993NjSm4e,0.347510631
TXN_pRTrYNB-wxxE,0.09079359
TXN_Ury5ZDt4Eh@Z,0.331804421
TXN_TOPY@S8rCZTF,0.175968846
TXN_XSWqHrJvoWSg,0.947298499
TXN_eH0PBI_XI9tB,0.141923811
TXN_-sbnwa5V54wP,0.244602037
TXN_W98yawx4CjZQ,0.622546502
TXN_HQwDKJvHLLOC,0.463905855
TXN_FueTVjrcm49y,0.500014129
TXN_olSb3gHqbpct,0.27367206
TXN_THNryXs7AK2r,0.43753877
TXN_Pd34@tJUgorw,0.807475908
TXN_1jEajt7_@i00,0.620572778
TXN_xotMAwrnUArX,0.370228154
TXN_w9JFhTXApLLW,0.627813333
TXN_xZrunmbjBQ79,0.638029658
TXN_GEItNbluM4K2,0.65878935
TXN_q807at0iwrKf,0.358910331
TXN_JLfak7fnabaG,0.52346968
TXN_1q@tQGkq6E3h,0.939108137
TXN_a3-XQXrb2itR,0.426283136
TXN_EXMq29-ZtiI-,0.116757463
TXN_6i_cdCdUz8uC,0.453561147
TXN_6BribF123Txf,0.046030593
TXN_geAvtW5JzObs,0.563563492
TXN_h9l_bBNzDBBI,0.961463454
TXN_zMnp4gCkVs5I,0.51746052
TXN_wVVInFfUW8@p,0.261336064
TXN__gfeGZ9v8D0w,0.758170528
TXN_cyMHzv1-5NWt,0.833185424
TXN_0fTEV47G3X_M,0.191865078
TXN_Vh5@KBElbb1w,0.254244173
TXN_DT5Mh-50TZSZ,0.112317478
TXN_@BFSwCfQTT5a,0.510239383
TXN_WJddvvLgLRNE,0.20148299
TXN_fCoWrArloA_j,0.975790834
TXN_uBgxTAOpNMH0,0.561803183
TXN_rrToNujOTKLw,0.014873612
TXN_0muxaNDn1z31,0.64583091
TXN_anOwpzzQa4E0,0.794809
TXN_PJkgWxaY@SkO,0.336268063
TXN_YDYz784cg02t,0.603783176
TXN_6F6VbK9H5A-G,0.502209732
TXN_0l8lml30XD_6,0.309811322
TXN_wIw8NiqZHMIV,0.384457432
TXN_5iWNFPGna7E_,0.428268907
TXN_K@5XTHhDngQ9,0.962555593
TXN_dXdvjFMYMl@7,0.521554644
TXN_TKBpnAmsL2P_,0.39300842
TXN_sot72G39UFax,0.722313398
TXN_IDxn9w0LRzZy,0.97581011
TXN_3Xqo0ikC31CY,0.226052761
TXN_x_C@ZNEQwMln,0.911589304
TXN_hztasxTiaVPo,0.805204019
TXN_A9KJnzlrmKgD,0.761978426
TXN_UD5_qGJoxo2K,0.895386307
TXN_3kdF8TRjtn8h,0.786091246
TXN_Urknp4SD5Gng,0.559773233
TXN_HDRtBdHGNqWT,0.003708937
TXN_-owKKoexeQNr,0.556512845
TXN_8H@XqjJqCii9,0.415371665
TXN_AwYzUT4FZe8d,0.217071467
TXN_q1AW@Pdn9_VA,0.67924548
TXN_sNpk4DW_uhNc,0.574032635
TXN_XyQARPUirf_f,0.808607212
TXN_7rZ40MdJIkJn,0.981560439
TXN_ji77J4UEk8nJ,0.596568789
TXN_auWi_wBqBcrL,0.823385885
TXN_qeuuJUb_Bww4,0.1123408
TXN_3H@5XBZ7LWfD,0.870513162
TXN_iBdyOE4cHlpV,0.1313307
TXN_Wpxiwz2O7Ej1,0.553080861
TXN_dEMLv39qwRJd,0.596694661
TXN_bxFiRqHcYxlq,0.317583552
TXN_MMQBvbL9z75z,0.088294001
TXN_RHJmDQM7P6sV,0.464830502
TXN_@pBeTbhF-hXF,0.374989572
TXN_mLkO31PUEEeh,0.290624267
TXN_b2eegoYNEE@V,0.143171834
TXN_j_vasdeKwjY0,0.45255528
TXN_wPl-TMqKhz2X,0.815166028
TXN_aotXJHOoM@hh,0.110845228
TXN_HrR6ls8SuSqh,0.802323688
TXN_P2mcisafnJAa,0.481991673
TXN_zBgY@vydIwzu,0.429356671
TXN_joEvL_8Ky165,0.09727813
TXN_-@aYhJtWowc@,0.64762319
TXN_XxCuDfjVVjRm,0.190113259
TXN_t5qvtstjUn8B,0.55096625
TXN_uzmIE8NAx6dx,0.120895535
TXN_ubO5XMWeUJ8O,0.813968164
TXN_kIHeDxKFy-V@,0.999156301
TXN_-xnGVMlVfDrr,0.055973559
TXN_CzzBKIpugxkC,0.242456075
TXN_8EYud-CpKehD,0.575253635
TXN_6VG1hwEcTRiy,0.42209318
TXN_YjoempLKF-QU,0.778567566
TXN_VGloPS82LYDI,0.263990642
TXN_K6QCqfsobXnT,0.181248225
TXN_ottHLyE_8qyQ,0.809954891
TXN_M_xUSUD@xc4b,0.968034453
TXN_SXLlCUC2BQw0,0.387513009
TXN_mNiSLrU5Rrrc,0.910366856
TXN_YNACuVB6Lrj0,0.039168027
TXN_bAO293JwrDth,0.060213089
TXN_aLvRxsgacErb,0.452958723
TXN_4DmgaibC2Hde,0.465778197
TXN_BiU3p6UC14mV,0.847044589
TXN_QvIi6ZJhLvuG,0.974664928
TXN_W-B5ibB9wFOA,0.215363152
TXN_YHWK4EoLLhbz,0.709388608
TXN_pnjfk_mkvvtY,0.549707324
TXN_XFG3wS3ISB4-,0.808928274
TXN_q8sNVlJnt7By,0.351501006
TXN_A4yq4NdeYp-7,0.964757189
TXN_3las8Cs-DpPs,0.957542203
TXN_cbgJ-TWW_yds,0.759350465
TXN_q3dBM_L1x-AU,0.839737082
TXN_lc77oakULhY9,0.028975528
TXN_DRZtWcSqPKhq,0.037525266
TXN_t6SbLJcE7zJo,0.339838116
TXN_EkQ0@GkZ1Zd7,0.169429006
TXN_FzdwPjgx6hvw,0.568148246
TXN_9ByC1CeGhXyd,0.984194148
TXN_ufIysjtbno5R,0.338124865
TXN_bzUWw_wAb-EF,0.399242224
TXN_nhVNL9WT@-Gw,0.441364555
TXN_iScg3hcVmSh8,0.620938584
TXN_LOns2NTUjpWz,0.499290258
TXN_-w_NWOqA0XwD,0.120866686
TXN_3_3@w2iW068O,0.157694121
TXN_ZDUcbGOSv7lA,0.648751703
TXN_mgfJmbuZ2ECE,0.855826007
TXN__i4uZ8ro4Mni,0.452794243
TXN_WlQdUp@35F1A,0.326119424
TXN_JN9bvrVVTZGC,0.281385229
TXN_fc4tHUy@NHns,0.754407806
TXN_mWmt9O9fWaIa,0.017070953
TXN_3FnOOi8QnNz2,0.117200778
TXN_krxGvNAYJyBz,0.396612583
TXN_KB5EgwYk1aQb,0.085288501
TXN_auJnLuEaW4IL,0.96282753
TXN_e-e-Uv3DvgqH,0.667612536
TXN_UOx-f10MDc__,0.802145571
TXN_ZzWb7_OH_zAR,0.741002311
TXN_b8J1WcJTJXtL,0.169260852
TXN_GFxibilTeF0u,0.704030117
TXN_Ok8BSg6tQywM,0.792922794
TXN_OqRxM1uU_zMB,0.717017981
TXN_bNsOCiS7WQpY,0.202403469
TXN__LjqAp8Q3Nmo,0.332979302
TXN_9iT1n9WBh2xG,0.15374817
TXN_mBf@M6lkn3f3,0.998277454
TXN_euuMDU9KjIbo,0.423996001
